path,category,subsystem,bytes,sha256,lines,method,review_depth,declarations,markers
engine/core/tetonic-sandbox/src/backend/linux_fs.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,6670,215ed333f129580b83ee253c1f32fe06bb94b0e3a2f32516667433e61f22568f,230,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,4,25
engine/core/tetonic-sandbox/src/backend/linux_net.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,3375,53dfc4f8b235a4d5b6a515c09949741f7939043529f58aa6161af93177211dec,93,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,0
engine/core/tetonic-sandbox/src/backend/macos.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,12456,5fcc92a3beada8166abaf3230fac3cba8ae09a972e2c9ad6ddfdaef15b1f2e83,354,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,18,6
engine/core/tetonic-sandbox/src/backend/mod.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,9937,52f7203e8a7652d8810e4e45f6b804e6d1573a0bd669d54cd46c2c732cb7e5c6,296,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,23,15
engine/core/tetonic-sandbox/src/backend/unix_common.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,7668,3ceeb5767fa2af6fa08acbd895e028d2879c70af67e44d463b4bed9dd8df1038,235,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,17,23
engine/core/tetonic-sandbox/src/backend/windows.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,30473,bddcd9c9aa0a5d1583bb39bae0ee7820c38859699414671197c57825076a2a67,886,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,44,15
engine/core/tetonic-sandbox/src/backend/windows_cancel.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,3507,f4aaad8475899de7396f9232fa841b0a74e94dcab8b0c25abcca6315e9a1b7c1,93,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,2,0
engine/core/tetonic-sandbox/src/backend/windows_net.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,5380,0f5c4be7576c572ca147b4a6779373aa8efea6822a12241f840af6429dbb5b41,149,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,1
engine/core/tetonic-sandbox/src/backend/windows_net_tests.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,2093,199784a3d6b82948678edba4c4546b9f32231ada235cf748067874583b5a9084,62,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,0
engine/core/tetonic-sandbox/src/backend/windows_tests.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,6112,edadb239e77a05fe0ad59b6d4ae6beccd386cb1a21a3d142b2f7019438833ae8,174,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,4,15
engine/core/tetonic-sandbox/src/exec.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,7400,898b87ed91c35e78e2e4f3194dfe40bc93517c90b64e0fbb6492af6dd0b08240,220,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,11,2
engine/core/tetonic-sandbox/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,4472,c23110cff098b500fa96e7f9a130dcf4675a470b3fcf4c0b711056088499e183,119,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,14,4
engine/core/tetonic-sandbox/src/output.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,4538,ad4b7afa71358e3c984df068c3d89d242bbcc68b5596c975c25eedc78fb17be7,147,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,10,7
engine/core/tetonic-sandbox/src/process_executor.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,29557,504b7efcf3b63073d9f60640bed9e0c4ecf2cd8fa890552b8ed134d5b0c880d5,798,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,48,15
engine/core/tetonic-sandbox/src/process_service.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,5746,7b2e254bcef5adc3322491e2f0611be1fdbb2c1542756747685a3b26e36f410b,143,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,4,5
engine/core/tetonic-sandbox/src/profiles.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,9551,741e572c847259f4c0d3d11d3028b6b6d8d3045513c42ea99d6d71ad261f2224,248,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,5
engine/core/tetonic-sandbox/src/sandbox_bridge.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,4939,ab603c995641558914c227d3b16f753799b2d2a50e1999d05fe03552b4600788,148,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,11,3
engine/core/tetonic-sandbox/src/sync_service.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,12786,81fc236a45291513d97f3fa2bf4b23715a738fd3d4014c5788f9b130a0d402e7,377,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,22,27
engine/core/tetonic-sandbox/src/types.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-sandbox,11331,2b404ab2ef34c96df09745c433780f8feb00e72a4606e51d56cf0c68f871feda,386,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,35,20
engine/core/tetonic-sandbox/tests/adversarial.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,12228,dd814e54eadeede9b4a10cb4e0fcaadb7cb38ce3cbf02ce4e3fd7be0b22164b9,408,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,20,38
engine/core/tetonic-sandbox/tests/audit_20260919.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,4003,7dffade77bc9213fd4a2711f382213f2f19c8771acb433f401fed446fc7d6dae,95,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,5,6
engine/core/tetonic-sandbox/tests/h1_3_os_confinement.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,12823,615daefcd022392913a216c35ad38be39a784f0ac81290095102d61383e3d9e7,328,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,10,19
engine/core/tetonic-sandbox/tests/process_executor_tests.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,19854,fefa01c69ac9678680494ae9040963bb965ad77dde8aa65bf26f1e82cc5f8cb5,589,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,21,21
engine/core/tetonic-sandbox/tests/support/pipe_holder.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,564,dd456956ca91889d9a3c2ada123e1bf791c9f63b0700b896c5630e3bf38fe956,14,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,1,2
engine/core/tetonic-sandbox/tests/support/process_cancellation.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,5581,9ef11b32ec03f394cb3a5d3879ac5e19fc46fc7edf4e9e5f3ed3dd328f671222,169,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,10,24
engine/core/tetonic-sandbox/tests/unix_lifecycle.rs,"test: verifies selected behavior, not production reachability",engine/core/tetonic-sandbox,7783,949106d47edd953a61eb2da83b71e26f4bfb4b25195cf959295239221fdb2dc9,224,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,16,33
engine/core/tetonic-secrets/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/core/tetonic-secrets,1077,a177d8d035f27dcc921c11e12393b16380eff2eebf9aef2880f45c04a8091803,35,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/core/tetonic-secrets/README.md,documentation/instructions: content excluded from behavioral evidence,engine/core/tetonic-secrets,1588,20ae853178649d6822d3156829ce633cb27cf719f7eff349c97e5788dd72e3c8,38,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/core/tetonic-secrets/src/detectors.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,10708,d09f6dd04f4e1c433aab4a780eba8711c4af81d1a3897a625d8083afdbbf5f42,286,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,15,1
engine/core/tetonic-secrets/src/eval.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,6339,e00556c523a99e77cf1a937040601e0436392108cb19ebfadc7a2c58747cdace,120,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,4,2
engine/core/tetonic-secrets/src/key_storage.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,4550,44f2b75179803d6c2123e7af3206f2084a84988cf26d4839fe093bf8deeaf87d,122,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,14,9
engine/core/tetonic-secrets/src/key_storage/linux.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,3060,3b1643ac5c6b2d68622d44d26110903ff8e0775158332e882f61977fb5ec45e0,78,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,6,1
engine/core/tetonic-secrets/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,3258,ea2fb2fda9de7ecd2ad1d408707fd19699da03b92eb4ecc79c78543172208d71,96,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,14,1
engine/core/tetonic-secrets/src/override_scope.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,1496,5d3dcea016cf0076b8d28808d6428c32e9c3280eeaea4fd8ae4143551e3a7d44,46,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,5,0
engine/core/tetonic-secrets/src/private_file.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,5103,aa7c7e282d75c2cb18e7fcc39762ddfc07c2c75caff80652afad9787435b79ec,148,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,6,7
engine/core/tetonic-secrets/src/scanner.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,10791,f327ca451681e73036d7391174f0496b509a956e656eca7e83e2447870eb23c1,316,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,17,13
engine/core/tetonic-secrets/src/tests.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,21043,4e66fb31c0a53889fe39c2db03eef3c282e2465446eb477be9bfe6027e132e97,607,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,32,40
engine/core/tetonic-secrets/src/types.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/core/tetonic-secrets,2563,c6bab5061953ab4a8763e29bbbb051fd8358dbb38be10e67f55d9a5f7df30f22,92,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,14,0
